"id","created_at","created_at_rounded","stage","day","hour"
"4598","0000-00-00 00:00:00","2021-07-11 13:00:00","0","Sunday","13"
"4599","0000-00-00 00:00:00","2021-07-11 14:00:00","0","Sunday","14"
"4600","0000-00-00 00:00:00","2021-07-11 15:00:00","0","Sunday","15"
"4601","0000-00-00 00:00:00","2021-07-11 16:00:00","0","Sunday","16"
"4602","0000-00-00 00:00:00","2021-07-11 17:00:00","0","Sunday","17"
"4603","0000-00-00 00:00:00","2021-07-11 18:00:00","0","Sunday","18"
"4604","0000-00-00 00:00:00","2021-07-11 19:00:00","0","Sunday","19"
"4605","0000-00-00 00:00:00","2021-07-11 20:00:00","0","Sunday","20"
"4606","0000-00-00 00:00:00","2021-07-11 21:00:00","0","Sunday","21"
"4607","0000-00-00 00:00:00","2021-07-11 22:00:00","0","Sunday","22"
"4608","0000-00-00 00:00:00","2021-07-11 23:00:00","0","Sunday","23"
"4609","0000-00-00 00:00:00","2021-07-12 00:00:00","0","Monday","0"
"4610","0000-00-00 00:00:00","2021-07-12 01:00:00","0","Monday","1"
"4611","0000-00-00 00:00:00","2021-07-12 02:00:00","0","Monday","2"
"4612","0000-00-00 00:00:00","2021-07-12 03:00:00","0","Monday","3"
"4613","0000-00-00 00:00:00","2021-07-12 04:00:00","0","Monday","4"
"4614","0000-00-00 00:00:00","2021-07-12 05:00:00","0","Monday","5"
"4615","0000-00-00 00:00:00","2021-07-12 06:00:00","0","Monday","6"
"4616","0000-00-00 00:00:00","2021-07-12 07:00:00","0","Monday","7"
"4617","0000-00-00 00:00:00","2021-07-12 08:00:00","0","Monday","8"
"4618","0000-00-00 00:00:00","2021-07-12 09:00:00","0","Monday","9"
"4619","0000-00-00 00:00:00","2021-07-12 10:00:00","0","Monday","10"
"4620","0000-00-00 00:00:00","2021-07-12 11:00:00","0","Monday","11"
"4621","0000-00-00 00:00:00","2021-07-12 12:00:00","0","Monday","12"
"4622","0000-00-00 00:00:00","2021-07-12 13:00:00","0","Monday","13"
"4623","0000-00-00 00:00:00","2021-07-12 14:00:00","0","Monday","14"
"4624","0000-00-00 00:00:00","2021-07-12 15:00:00","0","Monday","15"
"4625","0000-00-00 00:00:00","2021-07-12 16:00:00","0","Monday","16"
"4626","0000-00-00 00:00:00","2021-07-12 17:00:00","0","Monday","17"
"4627","0000-00-00 00:00:00","2021-07-12 18:00:00","0","Monday","18"
"4628","0000-00-00 00:00:00","2021-07-12 19:00:00","0","Monday","19"
"4629","0000-00-00 00:00:00","2021-07-12 20:00:00","0","Monday","20"
"4630","0000-00-00 00:00:00","2021-07-12 21:00:00","0","Monday","21"
"4631","0000-00-00 00:00:00","2021-07-12 22:00:00","0","Monday","22"
"4632","0000-00-00 00:00:00","2021-07-12 23:00:00","0","Monday","23"
"4633","0000-00-00 00:00:00","2021-07-13 00:00:00","0","Tuesday","0"
"4634","0000-00-00 00:00:00","2021-07-13 01:00:00","0","Tuesday","1"
"4635","0000-00-00 00:00:00","2021-07-13 02:00:00","0","Tuesday","2"
"4636","0000-00-00 00:00:00","2021-07-13 03:00:00","0","Tuesday","3"
"4637","0000-00-00 00:00:00","2021-07-13 04:00:00","0","Tuesday","4"
"4638","0000-00-00 00:00:00","2021-07-13 05:00:00","0","Tuesday","5"
"4639","0000-00-00 00:00:00","2021-07-13 06:00:00","0","Tuesday","6"
"4640","0000-00-00 00:00:00","2021-07-13 07:00:00","0","Tuesday","7"
"4641","0000-00-00 00:00:00","2021-07-13 08:00:00","0","Tuesday","8"
"4642","0000-00-00 00:00:00","2021-07-13 09:00:00","0","Tuesday","9"
"4643","0000-00-00 00:00:00","2021-07-13 10:00:00","0","Tuesday","10"
"4644","0000-00-00 00:00:00","2021-07-13 11:00:00","0","Tuesday","11"
"4645","0000-00-00 00:00:00","2021-07-13 12:00:00","0","Tuesday","12"
"4646","0000-00-00 00:00:00","2021-07-13 13:00:00","0","Tuesday","13"
"4647","0000-00-00 00:00:00","2021-07-13 14:00:00","0","Tuesday","14"
"4648","0000-00-00 00:00:00","2021-07-13 15:00:00","0","Tuesday","15"
"4649","0000-00-00 00:00:00","2021-07-13 16:00:00","0","Tuesday","16"
"4650","0000-00-00 00:00:00","2021-07-13 17:00:00","0","Tuesday","17"
"4651","0000-00-00 00:00:00","2021-07-13 18:00:00","0","Tuesday","18"
"4652","0000-00-00 00:00:00","2021-07-13 19:00:00","0","Tuesday","19"
"4653","0000-00-00 00:00:00","2021-07-13 20:00:00","0","Tuesday","20"
"4654","0000-00-00 00:00:00","2021-07-13 21:00:00","0","Tuesday","21"
"4655","0000-00-00 00:00:00","2021-07-13 22:00:00","0","Tuesday","22"
"4656","0000-00-00 00:00:00","2021-07-13 23:00:00","0","Tuesday","23"
"4657","0000-00-00 00:00:00","2021-07-14 00:00:00","0","Wednesday","0"
"4658","0000-00-00 00:00:00","2021-07-14 01:00:00","0","Wednesday","1"
"4659","0000-00-00 00:00:00","2021-07-14 02:00:00","0","Wednesday","2"
"4660","0000-00-00 00:00:00","2021-07-14 03:00:00","0","Wednesday","3"
"4661","0000-00-00 00:00:00","2021-07-14 04:00:00","0","Wednesday","4"
"4662","0000-00-00 00:00:00","2021-07-14 05:00:00","0","Wednesday","5"
"4663","0000-00-00 00:00:00","2021-07-14 06:00:00","0","Wednesday","6"
"4664","0000-00-00 00:00:00","2021-07-14 07:00:00","0","Wednesday","7"
"4665","0000-00-00 00:00:00","2021-07-14 08:00:00","0","Wednesday","8"
"4666","0000-00-00 00:00:00","2021-07-14 09:00:00","0","Wednesday","9"
"4667","0000-00-00 00:00:00","2021-07-14 10:00:00","0","Wednesday","10"
"4668","0000-00-00 00:00:00","2021-07-14 11:00:00","0","Wednesday","11"
"4669","0000-00-00 00:00:00","2021-07-14 12:00:00","0","Wednesday","12"
"4670","0000-00-00 00:00:00","2021-07-14 13:00:00","0","Wednesday","13"
"4671","0000-00-00 00:00:00","2021-07-14 14:00:00","0","Wednesday","14"
"4672","0000-00-00 00:00:00","2021-07-14 15:00:00","0","Wednesday","15"
"4673","0000-00-00 00:00:00","2021-07-14 16:00:00","0","Wednesday","16"
"4674","0000-00-00 00:00:00","2021-07-14 17:00:00","0","Wednesday","17"
"4675","0000-00-00 00:00:00","2021-07-14 18:00:00","0","Wednesday","18"
"4676","0000-00-00 00:00:00","2021-07-14 19:00:00","0","Wednesday","19"
"4677","0000-00-00 00:00:00","2021-07-14 20:00:00","0","Wednesday","20"
"4678","0000-00-00 00:00:00","2021-07-14 21:00:00","0","Wednesday","21"
"4679","0000-00-00 00:00:00","2021-07-14 22:00:00","0","Wednesday","22"
"4680","0000-00-00 00:00:00","2021-07-14 23:00:00","0","Wednesday","23"
"4681","0000-00-00 00:00:00","2021-07-15 00:00:00","0","Thursday","0"
"4682","0000-00-00 00:00:00","2021-07-15 01:00:00","0","Thursday","1"
"4683","0000-00-00 00:00:00","2021-07-15 02:00:00","0","Thursday","2"
"4684","0000-00-00 00:00:00","2021-07-15 03:00:00","0","Thursday","3"
"4685","0000-00-00 00:00:00","2021-07-15 04:00:00","0","Thursday","4"
"4686","0000-00-00 00:00:00","2021-07-15 05:00:00","0","Thursday","5"
"4687","0000-00-00 00:00:00","2021-07-15 06:00:00","0","Thursday","6"
"4688","0000-00-00 00:00:00","2021-07-15 07:00:00","0","Thursday","7"
"4689","0000-00-00 00:00:00","2021-07-15 08:00:00","0","Thursday","8"
"4690","0000-00-00 00:00:00","2021-07-15 09:00:00","0","Thursday","9"
"4691","0000-00-00 00:00:00","2021-07-15 10:00:00","0","Thursday","10"
"4692","0000-00-00 00:00:00","2021-07-15 11:00:00","0","Thursday","11"
"4693","0000-00-00 00:00:00","2021-07-15 12:00:00","0","Thursday","12"
"4694","0000-00-00 00:00:00","2021-07-15 13:00:00","0","Thursday","13"
"4695","0000-00-00 00:00:00","2021-07-15 14:00:00","0","Thursday","14"
"4696","0000-00-00 00:00:00","2021-07-15 15:00:00","0","Thursday","15"
"4697","0000-00-00 00:00:00","2021-07-15 16:00:00","0","Thursday","16"
"4698","0000-00-00 00:00:00","2021-07-15 17:00:00","0","Thursday","17"
"4699","0000-00-00 00:00:00","2021-07-15 18:00:00","0","Thursday","18"
"4700","0000-00-00 00:00:00","2021-07-15 19:00:00","0","Thursday","19"
"4701","0000-00-00 00:00:00","2021-07-15 20:00:00","0","Thursday","20"
"4702","0000-00-00 00:00:00","2021-07-15 21:00:00","0","Thursday","21"
"4703","0000-00-00 00:00:00","2021-07-15 22:00:00","0","Thursday","22"
"4704","0000-00-00 00:00:00","2021-07-15 23:00:00","0","Thursday","23"
"4705","0000-00-00 00:00:00","2021-07-16 00:00:00","0","Friday","0"
"4706","0000-00-00 00:00:00","2021-07-16 01:00:00","0","Friday","1"
"4707","0000-00-00 00:00:00","2021-07-16 02:00:00","0","Friday","2"
"4708","0000-00-00 00:00:00","2021-07-16 03:00:00","0","Friday","3"
"4709","0000-00-00 00:00:00","2021-07-16 04:00:00","0","Friday","4"
"4710","0000-00-00 00:00:00","2021-07-16 05:00:00","0","Friday","5"
"4711","0000-00-00 00:00:00","2021-07-16 06:00:00","0","Friday","6"
"4712","0000-00-00 00:00:00","2021-07-16 07:00:00","0","Friday","7"
"4713","0000-00-00 00:00:00","2021-07-16 08:00:00","0","Friday","8"
"4714","0000-00-00 00:00:00","2021-07-16 09:00:00","0","Friday","9"
"4715","0000-00-00 00:00:00","2021-07-16 10:00:00","0","Friday","10"
"4716","0000-00-00 00:00:00","2021-07-16 11:00:00","0","Friday","11"
"4717","0000-00-00 00:00:00","2021-07-16 12:00:00","0","Friday","12"
"4718","0000-00-00 00:00:00","2021-07-16 13:00:00","0","Friday","13"
"4719","0000-00-00 00:00:00","2021-07-16 14:00:00","0","Friday","14"
"4720","0000-00-00 00:00:00","2021-07-16 15:00:00","0","Friday","15"
"4721","0000-00-00 00:00:00","2021-07-16 16:00:00","0","Friday","16"
"4722","0000-00-00 00:00:00","2021-07-16 17:00:00","0","Friday","17"
"4723","0000-00-00 00:00:00","2021-07-16 18:00:00","0","Friday","18"
"4724","0000-00-00 00:00:00","2021-07-16 19:00:00","0","Friday","19"
"4725","0000-00-00 00:00:00","2021-07-16 20:00:00","0","Friday","20"
"4726","0000-00-00 00:00:00","2021-07-16 21:00:00","0","Friday","21"
"4727","0000-00-00 00:00:00","2021-07-16 22:00:00","0","Friday","22"
"4728","0000-00-00 00:00:00","2021-07-16 23:00:00","0","Friday","23"
"4729","0000-00-00 00:00:00","2021-07-17 00:00:00","0","Saturday","0"
"4730","0000-00-00 00:00:00","2021-07-17 01:00:00","0","Saturday","1"
"4731","0000-00-00 00:00:00","2021-07-17 02:00:00","0","Saturday","2"
"4732","0000-00-00 00:00:00","2021-07-17 03:00:00","0","Saturday","3"
"4733","0000-00-00 00:00:00","2021-07-17 04:00:00","0","Saturday","4"
"4734","0000-00-00 00:00:00","2021-07-17 05:00:00","0","Saturday","5"
"4735","0000-00-00 00:00:00","2021-07-17 06:00:00","0","Saturday","6"
"4736","0000-00-00 00:00:00","2021-07-17 07:00:00","0","Saturday","7"
"4737","0000-00-00 00:00:00","2021-07-17 08:00:00","0","Saturday","8"
"4738","0000-00-00 00:00:00","2021-07-17 09:00:00","0","Saturday","9"
"4739","0000-00-00 00:00:00","2021-07-17 10:00:00","0","Saturday","10"
"4740","0000-00-00 00:00:00","2021-07-17 11:00:00","0","Saturday","11"
"4741","0000-00-00 00:00:00","2021-07-17 12:00:00","0","Saturday","12"
"4742","0000-00-00 00:00:00","2021-07-17 13:00:00","0","Saturday","13"
"4743","0000-00-00 00:00:00","2021-07-17 14:00:00","0","Saturday","14"
"4744","0000-00-00 00:00:00","2021-07-17 15:00:00","0","Saturday","15"
"4745","0000-00-00 00:00:00","2021-07-17 16:00:00","0","Saturday","16"
"4746","0000-00-00 00:00:00","2021-07-17 17:00:00","0","Saturday","17"
"4747","0000-00-00 00:00:00","2021-07-17 18:00:00","0","Saturday","18"
"4748","0000-00-00 00:00:00","2021-07-17 19:00:00","0","Saturday","19"
"4749","0000-00-00 00:00:00","2021-07-17 20:00:00","0","Saturday","20"
"4750","0000-00-00 00:00:00","2021-07-17 21:00:00","0","Saturday","21"
"4751","0000-00-00 00:00:00","2021-07-17 22:00:00","0","Saturday","22"
"4752","0000-00-00 00:00:00","2021-07-17 23:00:00","0","Saturday","23"
"4753","0000-00-00 00:00:00","2021-07-18 00:00:00","0","Sunday","0"
"4754","0000-00-00 00:00:00","2021-07-18 01:00:00","0","Sunday","1"
"4755","0000-00-00 00:00:00","2021-07-18 02:00:00","0","Sunday","2"
"4756","0000-00-00 00:00:00","2021-07-18 03:00:00","0","Sunday","3"
"4757","0000-00-00 00:00:00","2021-07-18 04:00:00","0","Sunday","4"
"4758","0000-00-00 00:00:00","2021-07-18 05:00:00","0","Sunday","5"
"4759","0000-00-00 00:00:00","2021-07-18 06:00:00","0","Sunday","6"
"4760","0000-00-00 00:00:00","2021-07-18 07:00:00","0","Sunday","7"
"4761","0000-00-00 00:00:00","2021-07-18 08:00:00","0","Sunday","8"
"4762","0000-00-00 00:00:00","2021-07-18 09:00:00","0","Sunday","9"
"4763","0000-00-00 00:00:00","2021-07-18 10:00:00","0","Sunday","10"
"4764","0000-00-00 00:00:00","2021-07-18 11:00:00","0","Sunday","11"
"4765","0000-00-00 00:00:00","2021-07-18 12:00:00","0","Sunday","12"
"4766","0000-00-00 00:00:00","2021-07-18 13:00:00","0","Sunday","13"
"4767","0000-00-00 00:00:00","2021-07-18 14:00:00","0","Sunday","14"
"4768","0000-00-00 00:00:00","2021-07-18 15:00:00","0","Sunday","15"
"4769","0000-00-00 00:00:00","2021-07-18 16:00:00","0","Sunday","16"
"4770","0000-00-00 00:00:00","2021-07-18 17:00:00","0","Sunday","17"
"4771","0000-00-00 00:00:00","2021-07-18 18:00:00","0","Sunday","18"
"4772","0000-00-00 00:00:00","2021-07-18 19:00:00","0","Sunday","19"
"4773","0000-00-00 00:00:00","2021-07-18 20:00:00","0","Sunday","20"
"4774","0000-00-00 00:00:00","2021-07-18 21:00:00","0","Sunday","21"
"4775","0000-00-00 00:00:00","2021-07-18 22:00:00","0","Sunday","22"
"4776","0000-00-00 00:00:00","2021-07-18 23:00:00","0","Sunday","23"
"4777","0000-00-00 00:00:00","2021-07-19 00:00:00","0","Monday","0"
"4778","0000-00-00 00:00:00","2021-07-19 01:00:00","0","Monday","1"
"4779","0000-00-00 00:00:00","2021-07-19 02:00:00","0","Monday","2"
"4780","0000-00-00 00:00:00","2021-07-19 03:00:00","0","Monday","3"
"4781","0000-00-00 00:00:00","2021-07-19 04:00:00","0","Monday","4"
"4782","0000-00-00 00:00:00","2021-07-19 05:00:00","0","Monday","5"
"4783","0000-00-00 00:00:00","2021-07-19 06:00:00","0","Monday","6"
"4784","0000-00-00 00:00:00","2021-07-19 07:00:00","0","Monday","7"
"4785","0000-00-00 00:00:00","2021-07-19 08:00:00","0","Monday","8"
"4786","0000-00-00 00:00:00","2021-07-19 09:00:00","0","Monday","9"
"4787","0000-00-00 00:00:00","2021-07-19 10:00:00","0","Monday","10"
"4788","0000-00-00 00:00:00","2021-07-19 11:00:00","0","Monday","11"
"4789","0000-00-00 00:00:00","2021-07-19 12:00:00","0","Monday","12"
"4790","0000-00-00 00:00:00","2021-07-19 13:00:00","0","Monday","13"
"4791","0000-00-00 00:00:00","2021-07-19 14:00:00","0","Monday","14"
"4792","0000-00-00 00:00:00","2021-07-19 15:00:00","0","Monday","15"
"4793","0000-00-00 00:00:00","2021-07-19 16:00:00","0","Monday","16"
"4794","0000-00-00 00:00:00","2021-07-19 17:00:00","0","Monday","17"
"4795","0000-00-00 00:00:00","2021-07-19 18:00:00","0","Monday","18"
"4796","0000-00-00 00:00:00","2021-07-19 19:00:00","0","Monday","19"
"4797","0000-00-00 00:00:00","2021-07-19 20:00:00","0","Monday","20"
"4798","0000-00-00 00:00:00","2021-07-19 21:00:00","0","Monday","21"
"4799","0000-00-00 00:00:00","2021-07-19 22:00:00","0","Monday","22"
"4800","0000-00-00 00:00:00","2021-07-19 23:00:00","0","Monday","23"
"4801","0000-00-00 00:00:00","2021-07-20 00:00:00","0","Tuesday","0"
"4802","0000-00-00 00:00:00","2021-07-20 01:00:00","0","Tuesday","1"
"4803","0000-00-00 00:00:00","2021-07-20 02:00:00","0","Tuesday","2"
"4804","0000-00-00 00:00:00","2021-07-20 03:00:00","0","Tuesday","3"
"4805","0000-00-00 00:00:00","2021-07-20 04:00:00","0","Tuesday","4"
"4806","0000-00-00 00:00:00","2021-07-20 05:00:00","0","Tuesday","5"
"4807","0000-00-00 00:00:00","2021-07-20 06:00:00","0","Tuesday","6"
"4808","0000-00-00 00:00:00","2021-07-20 07:00:00","0","Tuesday","7"
"4809","0000-00-00 00:00:00","2021-07-20 08:00:00","0","Tuesday","8"
"4810","0000-00-00 00:00:00","2021-07-20 09:00:00","0","Tuesday","9"
"4811","0000-00-00 00:00:00","2021-07-20 10:00:00","0","Tuesday","10"
"4812","0000-00-00 00:00:00","2021-07-20 11:00:00","0","Tuesday","11"
"4813","0000-00-00 00:00:00","2021-07-20 12:00:00","0","Tuesday","12"
"4814","0000-00-00 00:00:00","2021-07-20 13:00:00","0","Tuesday","13"
"4815","0000-00-00 00:00:00","2021-07-20 14:00:00","0","Tuesday","14"
"4816","0000-00-00 00:00:00","2021-07-20 15:00:00","0","Tuesday","15"
"4817","0000-00-00 00:00:00","2021-07-20 16:00:00","0","Tuesday","16"
"4818","0000-00-00 00:00:00","2021-07-20 17:00:00","0","Tuesday","17"
"4819","0000-00-00 00:00:00","2021-07-20 18:00:00","0","Tuesday","18"
"4820","0000-00-00 00:00:00","2021-07-20 19:00:00","0","Tuesday","19"
"4821","0000-00-00 00:00:00","2021-07-20 20:00:00","0","Tuesday","20"
"4822","0000-00-00 00:00:00","2021-07-20 21:00:00","0","Tuesday","21"
"4823","0000-00-00 00:00:00","2021-07-20 22:00:00","0","Tuesday","22"
"4824","0000-00-00 00:00:00","2021-07-20 23:00:00","0","Tuesday","23"
"4825","0000-00-00 00:00:00","2021-07-21 00:00:00","0","Wednesday","0"
"4826","0000-00-00 00:00:00","2021-07-21 01:00:00","0","Wednesday","1"
"4827","0000-00-00 00:00:00","2021-07-21 02:00:00","0","Wednesday","2"
"4828","0000-00-00 00:00:00","2021-07-21 03:00:00","0","Wednesday","3"
"4829","0000-00-00 00:00:00","2021-07-21 04:00:00","0","Wednesday","4"
"4830","0000-00-00 00:00:00","2021-07-21 05:00:00","0","Wednesday","5"
"4831","0000-00-00 00:00:00","2021-07-21 06:00:00","0","Wednesday","6"
"4832","0000-00-00 00:00:00","2021-07-21 07:00:00","0","Wednesday","7"
"4833","0000-00-00 00:00:00","2021-07-21 08:00:00","0","Wednesday","8"
"4834","0000-00-00 00:00:00","2021-07-21 09:00:00","0","Wednesday","9"
"4835","0000-00-00 00:00:00","2021-07-21 10:00:00","0","Wednesday","10"
"4836","0000-00-00 00:00:00","2021-07-21 11:00:00","0","Wednesday","11"
"4837","0000-00-00 00:00:00","2021-07-21 12:00:00","0","Wednesday","12"
"4838","0000-00-00 00:00:00","2021-07-21 13:00:00","0","Wednesday","13"
"4839","0000-00-00 00:00:00","2021-07-21 14:00:00","0","Wednesday","14"
"4840","0000-00-00 00:00:00","2021-07-21 15:00:00","0","Wednesday","15"
"4841","0000-00-00 00:00:00","2021-07-21 16:00:00","0","Wednesday","16"
"4842","0000-00-00 00:00:00","2021-07-21 17:00:00","0","Wednesday","17"
"4843","0000-00-00 00:00:00","2021-07-21 18:00:00","0","Wednesday","18"
"4844","0000-00-00 00:00:00","2021-07-21 19:00:00","0","Wednesday","19"
"4845","0000-00-00 00:00:00","2021-07-21 20:00:00","0","Wednesday","20"
"4846","0000-00-00 00:00:00","2021-07-21 21:00:00","0","Wednesday","21"
"4847","0000-00-00 00:00:00","2021-07-21 22:00:00","0","Wednesday","22"
"4848","0000-00-00 00:00:00","2021-07-21 23:00:00","0","Wednesday","23"
"4849","0000-00-00 00:00:00","2021-07-22 00:00:00","0","Thursday","0"
"4850","0000-00-00 00:00:00","2021-07-22 01:00:00","0","Thursday","1"
"4851","0000-00-00 00:00:00","2021-07-22 02:00:00","0","Thursday","2"
"4852","0000-00-00 00:00:00","2021-07-22 03:00:00","0","Thursday","3"
"4853","0000-00-00 00:00:00","2021-07-22 04:00:00","0","Thursday","4"
"4854","0000-00-00 00:00:00","2021-07-22 05:00:00","0","Thursday","5"
"4855","0000-00-00 00:00:00","2021-07-22 06:00:00","0","Thursday","6"
"4856","0000-00-00 00:00:00","2021-07-22 07:00:00","0","Thursday","7"
"4857","0000-00-00 00:00:00","2021-07-22 08:00:00","0","Thursday","8"
"4858","0000-00-00 00:00:00","2021-07-22 09:00:00","0","Thursday","9"
"4859","0000-00-00 00:00:00","2021-07-22 10:00:00","0","Thursday","10"
"4860","0000-00-00 00:00:00","2021-07-22 11:00:00","0","Thursday","11"
"4861","0000-00-00 00:00:00","2021-07-22 12:00:00","0","Thursday","12"
"4862","0000-00-00 00:00:00","2021-07-22 13:00:00","0","Thursday","13"
"4863","0000-00-00 00:00:00","2021-07-22 14:00:00","0","Thursday","14"
"4864","0000-00-00 00:00:00","2021-07-22 15:00:00","0","Thursday","15"
"4865","0000-00-00 00:00:00","2021-07-22 16:00:00","2","Thursday","16"
"4866","0000-00-00 00:00:00","2021-07-22 17:00:00","2","Thursday","17"
"4867","0000-00-00 00:00:00","2021-07-22 18:00:00","2","Thursday","18"
"4868","0000-00-00 00:00:00","2021-07-22 19:00:00","2","Thursday","19"
"4869","0000-00-00 00:00:00","2021-07-22 20:00:00","2","Thursday","20"
"4870","0000-00-00 00:00:00","2021-07-22 21:00:00","0","Thursday","21"
"4871","0000-00-00 00:00:00","2021-07-22 22:00:00","0","Thursday","22"
"4872","0000-00-00 00:00:00","2021-07-22 23:00:00","0","Thursday","23"
"4873","0000-00-00 00:00:00","2021-07-23 00:00:00","0","Friday","0"
"4874","0000-00-00 00:00:00","2021-07-23 01:00:00","0","Friday","1"
"4875","0000-00-00 00:00:00","2021-07-23 02:00:00","0","Friday","2"
"4876","0000-00-00 00:00:00","2021-07-23 03:00:00","0","Friday","3"
"4877","0000-00-00 00:00:00","2021-07-23 04:00:00","0","Friday","4"
"4878","0000-00-00 00:00:00","2021-07-23 05:00:00","0","Friday","5"
"4879","0000-00-00 00:00:00","2021-07-23 06:00:00","0","Friday","6"
"4880","0000-00-00 00:00:00","2021-07-23 07:00:00","0","Friday","7"
"4881","0000-00-00 00:00:00","2021-07-23 08:00:00","0","Friday","8"
"4882","0000-00-00 00:00:00","2021-07-23 09:00:00","0","Friday","9"
"4883","0000-00-00 00:00:00","2021-07-23 10:00:00","0","Friday","10"
"4884","0000-00-00 00:00:00","2021-07-23 11:00:00","0","Friday","11"
"4885","0000-00-00 00:00:00","2021-07-23 12:00:00","0","Friday","12"
"4886","0000-00-00 00:00:00","2021-07-23 13:00:00","0","Friday","13"
"4887","0000-00-00 00:00:00","2021-07-23 14:00:00","0","Friday","14"
"4888","0000-00-00 00:00:00","2021-07-23 15:00:00","0","Friday","15"
"4889","0000-00-00 00:00:00","2021-07-23 16:00:00","0","Friday","16"
"4890","0000-00-00 00:00:00","2021-07-23 17:00:00","0","Friday","17"
"4891","0000-00-00 00:00:00","2021-07-23 18:00:00","0","Friday","18"
"4892","0000-00-00 00:00:00","2021-07-23 19:00:00","0","Friday","19"
"4893","0000-00-00 00:00:00","2021-07-23 20:00:00","0","Friday","20"
"4894","0000-00-00 00:00:00","2021-07-23 21:00:00","0","Friday","21"
"4895","0000-00-00 00:00:00","2021-07-23 22:00:00","0","Friday","22"
"4896","0000-00-00 00:00:00","2021-07-23 23:00:00","0","Friday","23"
"4897","0000-00-00 00:00:00","2021-07-24 00:00:00","0","Saturday","0"
"4898","0000-00-00 00:00:00","2021-07-24 01:00:00","0","Saturday","1"
"4899","0000-00-00 00:00:00","2021-07-24 02:00:00","0","Saturday","2"
"4900","0000-00-00 00:00:00","2021-07-24 03:00:00","0","Saturday","3"
"4901","0000-00-00 00:00:00","2021-07-24 04:00:00","0","Saturday","4"
"4902","0000-00-00 00:00:00","2021-07-24 05:00:00","0","Saturday","5"
"4903","0000-00-00 00:00:00","2021-07-24 06:00:00","0","Saturday","6"
"4904","0000-00-00 00:00:00","2021-07-24 07:00:00","0","Saturday","7"
"4905","0000-00-00 00:00:00","2021-07-24 08:00:00","0","Saturday","8"
"4906","0000-00-00 00:00:00","2021-07-24 09:00:00","0","Saturday","9"
"4907","0000-00-00 00:00:00","2021-07-24 10:00:00","0","Saturday","10"
"4908","0000-00-00 00:00:00","2021-07-24 11:00:00","0","Saturday","11"
"4909","0000-00-00 00:00:00","2021-07-24 12:00:00","0","Saturday","12"
"4910","0000-00-00 00:00:00","2021-07-24 13:00:00","0","Saturday","13"
"4911","0000-00-00 00:00:00","2021-07-24 14:00:00","0","Saturday","14"
"4912","0000-00-00 00:00:00","2021-07-24 15:00:00","0","Saturday","15"
"4913","0000-00-00 00:00:00","2021-07-24 16:00:00","0","Saturday","16"
"4914","0000-00-00 00:00:00","2021-07-24 17:00:00","0","Saturday","17"
"4915","0000-00-00 00:00:00","2021-07-24 18:00:00","0","Saturday","18"
"4916","0000-00-00 00:00:00","2021-07-24 19:00:00","0","Saturday","19"
"4917","0000-00-00 00:00:00","2021-07-24 20:00:00","0","Saturday","20"
"4918","0000-00-00 00:00:00","2021-07-24 21:00:00","0","Saturday","21"
"4919","0000-00-00 00:00:00","2021-07-24 22:00:00","0","Saturday","22"
"4920","0000-00-00 00:00:00","2021-07-24 23:00:00","0","Saturday","23"
"4921","0000-00-00 00:00:00","2021-07-25 00:00:00","0","Sunday","0"
"4922","0000-00-00 00:00:00","2021-07-25 01:00:00","0","Sunday","1"
"4923","0000-00-00 00:00:00","2021-07-25 02:00:00","0","Sunday","2"
"4924","0000-00-00 00:00:00","2021-07-25 03:00:00","0","Sunday","3"
"4925","0000-00-00 00:00:00","2021-07-25 04:00:00","0","Sunday","4"
"4926","0000-00-00 00:00:00","2021-07-25 05:00:00","0","Sunday","5"
"4927","0000-00-00 00:00:00","2021-07-25 06:00:00","0","Sunday","6"
"4928","0000-00-00 00:00:00","2021-07-25 07:00:00","0","Sunday","7"
"4929","0000-00-00 00:00:00","2021-07-25 08:00:00","0","Sunday","8"
"4930","0000-00-00 00:00:00","2021-07-25 09:00:00","0","Sunday","9"
"4931","0000-00-00 00:00:00","2021-07-25 10:00:00","0","Sunday","10"
"4932","0000-00-00 00:00:00","2021-07-25 11:00:00","0","Sunday","11"
"4933","0000-00-00 00:00:00","2021-07-25 12:00:00","0","Sunday","12"
"4934","0000-00-00 00:00:00","2021-07-25 13:00:00","0","Sunday","13"
"4935","0000-00-00 00:00:00","2021-07-25 14:00:00","0","Sunday","14"
"4936","0000-00-00 00:00:00","2021-07-25 15:00:00","0","Sunday","15"
"4937","0000-00-00 00:00:00","2021-07-25 16:00:00","0","Sunday","16"
"4938","0000-00-00 00:00:00","2021-07-25 17:00:00","0","Sunday","17"
"4939","0000-00-00 00:00:00","2021-07-25 18:00:00","0","Sunday","18"
"4940","0000-00-00 00:00:00","2021-07-25 19:00:00","0","Sunday","19"
"4941","0000-00-00 00:00:00","2021-07-25 20:00:00","0","Sunday","20"
"4942","0000-00-00 00:00:00","2021-07-25 21:00:00","0","Sunday","21"
"4943","0000-00-00 00:00:00","2021-07-25 22:00:00","0","Sunday","22"
"4944","0000-00-00 00:00:00","2021-07-25 23:00:00","0","Sunday","23"
"4945","0000-00-00 00:00:00","2021-07-26 00:00:00","0","Monday","0"
"4946","0000-00-00 00:00:00","2021-07-26 01:00:00","0","Monday","1"
